Trans Date,Store,Store Name,City,Brand,Txn,NetAmount,DiscAmount,Dine In Sale,Dine In Trans,Delivery Sale,Delivery Trans,3rd Party Sale,3rd Party Trans,Take Away Sale,Take Away Trans
29-01-2021,KNP001,Z Square Mall,Lucknow,Wow! Momo,43,8484.11,609.51,6525.58,34,0,0,22867,136,10955,161
30-01-2021,KNP001,Z Square Mall,Lucknow,Wow! Momo,86,19762.29,948,9578.27,37,0,0,19288,294,14299,231
01-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,55,12744.32,2114,1726.04,8,0,0,12751,255,20018,205
02-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,52,11476.66,1929,3010.66,11,0,0,22804,276,29030,119
03-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,55,12935.94,1583,2787.9,13,0,0,29130,257,16686,207
04-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,42,8772.18,1400.53,-286,2,0,0,28183,165,28684,266
05-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,40,7197.56,1217,1532.76,7,0,0,11055,165,26527,199
06-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,20,2878.71,540,1042.95,5,0,0,23465,113,27591,182
07-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,41,7788.57,1001.8,3529.66,17,0,0,10083,249,17699,274
08-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,53,10836.52,1874,2627.76,12,0,0,17923,293,29374,158
09-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,49,8803.23,1766,3560.71,18,0,0,28346,170,22851,202
10-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,51,9344.89,2325,3908.61,18,0,0,17017,124,12302,224
11-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,36,7081.47,1535,2308.71,9,0,0,23874,260,24918,108
12-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,29,6205.27,922,1522.71,8,0,0,25791,209,22034,170
13-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,32,6821.47,992,3693.71,14,0,0,26828,286,26530,103
14-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,43,7360.95,2545,2017.95,8,0,0,14378,166,22691,233
15-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,36,7334.75,1325,2237.71,11,0,0,18238,134,25567,245
16-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,52,11654.12,2877,2316.56,11,0,0,11651,277,28826,286
17-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,53,10802.65,2365,3682.13,17,0,0,29245,266,27361,219
18-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,42,7334.77,1908.29,311,2,0,0,29908,236,21163,236
19-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,46,8218.71,1949,2286.71,10,0,0,23996,266,21150,224
20-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,31,5456.55,1532,732.95,5,0,0,17506,284,23323,285
21-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,42,7791.86,2318.92,776,4,0,0,24220,174,26131,290
22-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,51,8327.42,3742.5,3724.4,19,0,0,20133,245,16680,113
23-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,38,6694.98,1665.6,2465.92,10,0,0,22607,246,11221,178
24-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,41,8330.94,1415,2013.71,8,0,0,29180,277,28590,147
25-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,34,7793.39,1836,467,1,0,0,28152,179,17336,223
26-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,51,12169.05,2270.6,3265.61,15,0,0,21934,151,27904,152
27-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,39,7209.78,2375.5,924.76,4,0,0,20846,248,21895,230
28-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,37,7998.01,1698.74,2571.8,10,0,0,12745,114,23985,228
29-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,56,8948.3,4029.98,1842.5,10,0,0,17185,273,22973,282
30-01-2021,KNP002,Govind Nagar,Lucknow,Wow! Momo,46,8907.23,2102.2,3457,13,0,0,26688,112,29144,162
01-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,71,16927.64,1272.69,6148.41,29,0,0,17796,180,29069,274
02-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,70,16015,2119.29,1910.72,13,0,0,11121,245,16220,210
03-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,53,11163.72,1321,3852.52,18,0,0,21280,113,19739,231
04-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,54,12361.92,2135.82,5176.52,19,0,0,11924,219,26292,276
05-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,60,13194.37,2070.49,7047.78,28,0,0,20802,101,19486,278
06-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,38,8511.38,1335,2211.52,7,0,0,28765,123,26132,250
07-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,46,8901.08,1833,1378.71,7,0,0,10601,183,10054,175
08-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,47,10255.97,1379.85,3285.75,15,0,0,17581,137,25940,270
09-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,62,13093.09,2516,2917.99,14,0,0,24537,255,29626,198
10-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,70,15765.2,1903,6973.08,30,0,0,17389,142,14929,281
11-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,50,10480.43,1790.99,5775.66,25,0,0,13985,207,11759,232
12-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,46,10371.26,1704,2194.71,11,0,0,23120,156,15367,144
13-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,50,10366.09,2805,3641.77,16,0,0,11543,216,28624,300
14-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,59,11745.99,3174.18,2315.42,9,0,0,10645,180,20969,142
15-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,37,7432.01,1752,2374.48,14,0,0,29368,165,21839,149
16-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,64,14141.69,2702,8458.64,33,0,0,13147,299,23133,115
17-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,60,13832.39,2040.99,9225.62,37,0,0,12264,273,26419,297
18-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,49,9959.02,1883.72,5304.46,26,0,0,20013,151,21678,211
19-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,53,10249.2,1710.4,6776.08,32,0,0,29042,201,12025,123
20-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,48,9398.7,1573.3,6463.99,29,0,0,14695,131,10513,218
21-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,48,10029.05,2322.5,4517.49,19,0,0,20011,210,25043,207
22-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,66,10397.78,4412.05,4836.71,29,0,0,21772,163,16471,145
23-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,52,13286.32,1798,6891.23,25,0,0,24413,295,11586,265
24-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,78,18932.22,2054.72,12147.14,46,0,0,16294,292,14070,250
25-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,42,10253.07,1417.36,5182.67,17,0,0,27875,105,23271,217
26-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,56,15539.31,2237.32,8608.18,27,0,0,27490,105,15618,116
27-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,45,9514,979.3,5263.25,24,0,0,26887,277,10114,243
28-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,49,9033.37,1042.2,5174.57,26,0,0,13962,199,28107,205
29-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,65,11131.46,1987.58,6354.46,34,0,0,25875,218,11184,138
30-01-2021,KNP003,Swarup Nagar,Lucknow,Wow! Momo,54,12196.36,832.85,8274.26,36,0,0,15541,171,28012,300
01-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,48344.63,0,48344.63,1,0,0,10803,126,18572,207
02-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,23901.03,0,23901.03,1,0,0,17076,111,11903,281
03-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,29416.97,0,29416.97,1,0,0,22596,271,27926,183
04-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,11716.38,0,11716.38,1,0,0,14846,186,10835,241
05-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,13493.06,0,13493.06,1,0,0,19864,276,12886,179
06-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,2,15017.26,257,15017.26,2,0,0,22004,203,19815,125
07-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,16448.18,0,16448.18,1,0,0,10870,152,11589,175
08-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,18859.53,0,18859.53,1,0,0,28936,172,15609,137
09-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,20776.55,0,20776.55,1,0,0,26833,275,21002,166
10-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,31969.25,0,31969.25,1,0,0,16724,103,25358,262
11-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,18403.65,0,18403.65,1,0,0,14364,285,13993,122
12-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,13716.46,2369.14,13716.46,1,0,0,25634,148,27895,200
13-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,14291.47,2423.38,14291.47,1,0,0,24533,111,17286,256
14-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,11879.2,1765.84,11879.2,1,0,0,15728,247,15821,180
15-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,13959.84,2269.5,13959.84,1,0,0,25041,103,24534,166
16-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,18804.72,3196.42,18804.72,1,0,0,21303,251,13436,225
17-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,25476.81,4219.18,25476.81,1,0,0,10780,115,24437,207
18-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,9003.56,1487.53,9003.56,1,0,0,10111,100,18412,275
19-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,7661.6,1300.73,7661.6,1,0,0,10785,184,20981,270
20-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,14074.89,2211.91,14074.89,1,0,0,13809,106,21685,185
21-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,10413.88,1555.53,10413.88,1,0,0,13451,189,20454,300
22-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,2,15001.22,2684.02,15001.22,2,0,0,18861,245,15834,296
23-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,2,18252.72,3553.87,18252.72,2,0,0,29304,223,18526,234
24-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,25401.39,4103.61,25401.39,1,0,0,19693,198,12282,127
25-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,14761.44,2515.09,14761.44,1,0,0,15046,215,16908,242
26-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,35798.48,5994.52,35798.48,1,0,0,28599,232,29793,262
27-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,15981.92,2593.11,15981.92,1,0,0,15507,160,24698,246
28-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,1,12878.95,1806.98,12878.95,1,0,0,21734,229,20123,145
30-01-2021,KOL003,Avani Riverside Mall,Kolkata,Wow! Momo,2,28887.96,4880.29,28887.96,2,0,0,13373,102,25749,293
01-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,45,12198.61,0,11890.61,44,0,0,11537,275,17561,225
02-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,40,8980.35,0,8105.36,36,0,0,12810,270,29571,157
03-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,58,13219.7,0,12764.94,57,0,0,11682,150,25482,164
04-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,38,8695.68,0,8695.68,38,0,0,12752,133,12308,277
05-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,43,11035.13,0,11035.13,43,0,0,21188,271,20626,214
06-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,56,11742.36,0,11742.36,56,0,0,24996,114,27842,280
07-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,43,10311.68,0,9798.68,42,0,0,26961,274,25337,287
08-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,47,10000.65,0,10000.65,47,0,0,18806,261,18784,231
09-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,51,12927.9,0,12927.9,51,0,0,17915,236,18334,167
10-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,54,13688.99,0,13688.99,54,0,0,28516,170,11720,209
11-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,47,10181.58,0,10181.58,47,0,0,13542,212,13247,284
12-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,49,10001.87,0,10001.87,49,0,0,15337,182,26368,105
13-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,43,9111.93,230,9111.93,42,0,0,19100,134,14260,131
14-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,38,8840.71,0,8840.71,38,0,0,20885,188,27086,146
15-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,37,7664.99,230,7664.99,36,0,0,24523,188,26996,212
16-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,49,11579.95,0,11579.95,49,0,0,26958,202,10643,205
17-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,43,11719.82,0,11719.82,43,0,0,29498,111,14005,114
18-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,38,10074.71,0,10074.71,38,0,0,28048,157,21852,144
19-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,47,10721.27,0,10721.27,47,0,0,18980,186,16024,172
20-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,61,13887.09,0,13887.09,61,0,0,19455,194,24547,298
21-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,53,12479.17,230,12479.17,53,0,0,13293,268,25303,116
22-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,44,11185.53,0,11185.53,44,0,0,22432,189,15314,177
23-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,71,16441.33,0,16441.33,71,0,0,19915,277,28494,188
24-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,60,14527.1,0,14527.1,60,0,0,16502,275,24109,261
25-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,83,20010.47,0,20010.47,83,0,0,27082,274,17645,216
26-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,93,21789.2,0,21789.2,93,0,0,15988,103,25214,153
27-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,49,9948.56,0,9948.56,49,0,0,15335,231,13090,188
28-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,66,15982.06,0,15982.06,66,0,0,25358,193,15249,198
29-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,53,12073.69,0,12073.69,53,0,0,19765,157,20064,278
30-01-2021,KOL004,Big Bazaar - sealdah,Kolkata,Wow! Momo,51,13205.46,0,13205.46,51,0,0,13232,151,27194,135
01-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,90,23551.12,2892,3800.09,13,0,0,20662,200,17227,122
02-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,66,14627,2462.86,781,4,0,0,20731,168,16156,256
03-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,61,15580.06,3073.88,2545.88,14,0,0,29170,102,21539,104
04-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,66,13161.77,3162,161.54,1,0,0,27973,294,29060,113
05-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,59,12292.91,2700.34,725.86,3,0,0,16608,113,24891,144
06-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,70,14205.46,2566.76,2075.66,12,0,0,24877,292,29598,108
07-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,61,13380.78,2496.64,1490.54,7,0,0,27554,279,15657,165
08-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,143,32214.52,2543.15,1467,7,0,0,21196,244,21630,262
09-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,72,15703.2,2138.83,2104.5,10,0,0,26800,147,21835,208
10-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,73,16718.49,3305.02,1548.44,6,0,0,14066,188,25039,165
11-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,68,12829.99,2994.36,1336,9,0,0,15418,169,28472,148
12-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,50,10304.76,1733.68,278,2,0,0,14287,202,20029,298
13-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,64,14686.95,2012.23,1597.62,9,0,0,18113,177,11389,237
14-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,70,12841.46,3381.12,1582.44,9,0,0,11973,174,16961,240
15-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,76,17667.74,2351.16,1743.24,9,0,0,28489,187,10514,282
16-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,114,23886.97,1871.93,2679.48,12,0,0,26785,168,10108,165
17-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,78,17974.43,1807.31,2554.77,14,0,0,17448,245,27843,219
18-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,51,9240.19,1749.74,1650,9,0,0,24941,155,29513,236
19-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,64,14191.26,2422.79,949.85,6,0,0,27973,190,16504,286
20-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,111,23214.81,2716.03,1450,6,0,0,19150,142,10776,202
21-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,70,13414.07,2760.48,1266.9,6,0,0,18686,117,24088,254
22-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,70,12988.58,2196.74,1316.48,8,0,0,25928,194,23562,222
23-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,79,18857.09,1720.26,3350,16,0,0,16627,108,11209,158
24-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,66,14469.72,1871.48,3105.96,12,0,0,10941,191,27515,188
25-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,56,12682.89,1785.74,2437.9,11,0,0,12324,115,22880,204
26-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,62,14535.09,1607.41,4342.96,19,0,0,24204,261,22692,240
27-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,59,11080.99,1774.35,1042.5,7,0,0,13866,108,11344,134
28-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,64,13927.2,2157.41,2205.7,13,0,0,29595,198,21373,140
29-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,77,17117.82,4203.65,1259.24,6,0,0,21352,205,12353,292
30-01-2021,KOL008,Lake Market,Kolkata,Wow! Momo,76,15520.97,2493.89,2253.83,9,0,0,28307,282,16618,148
01-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,3,41511.16,1935.2,0,0,0,0,12553,229,26647,136
02-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,3,21871.7,697.32,21871.7,3,0,0,19762,207,16115,255
03-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,3,22063.69,1354.64,22063.69,3,0,0,16513,190,15078,215
04-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,14058.3,496.04,14058.3,2,0,0,20136,161,20367,105
05-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,13155.83,0,0,0,0,0,26300,157,10466,239
06-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,16433.42,846.56,0,0,0,0,12025,190,10485,191
07-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,16682.42,580.56,16682.42,2,0,0,10239,140,17565,240
08-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,15111.04,677.32,0,0,0,0,24296,105,19899,257
09-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,27995.92,1161.12,27995.92,2,0,0,26317,203,21863,298
10-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,29625.34,1644.92,29625.34,2,0,0,17763,120,10305,286
11-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,16220.92,1012.08,0,0,0,0,22063,152,28582,101
12-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,14640.85,496.04,3361,1,0,0,16771,208,19718,193
13-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,13322.9,387.04,0,0,0,0,20800,186,15015,173
14-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,12584.02,580.56,0,0,0,0,28454,146,21967,133
15-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,17362.43,180,0,0,0,0,14724,209,29202,174
16-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,26289.74,534.08,0,0,0,0,22691,209,17698,104
17-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,24795.75,1064.36,0,0,0,0,18510,195,18885,274
18-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,14795.65,632.8,0,0,0,0,19102,252,21930,138
19-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,13950.4,826.32,0,0,0,0,26328,295,26868,236
20-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,3,18067.17,781.8,0,0,0,0,21186,165,16902,295
21-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,15122.41,290.28,0,0,0,0,24014,290,14654,265
22-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,4,20706.92,3413.56,0,0,0,0,19292,296,12751,135
23-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,3,32561.14,4592.15,0,0,0,0,24576,115,19047,236
24-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,4,25819.6,2403.4,0,0,0,0,29732,203,17289,260
25-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,18696.82,1257.88,18696.82,2,0,0,17488,163,25910,189
26-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,37150.13,2568,0,0,0,0,22573,130,28170,224
27-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,1,16487.22,0,0,0,0,0,15389,250,23949,246
28-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,3,13034.02,933.3,13034.02,3,0,0,27911,279,20460,233
29-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,12038.86,829.6,0,0,0,0,12443,161,17471,200
30-01-2021,KOL009,Lake Mall FC,Kolkata,Wow! Momo,2,22616.31,1762.9,0,0,0,0,26858,113,18332,298
01-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,225,61296.47,1771.06,51838.66,190,0,0,10358,178,18136,128
02-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,161,44097.72,922.88,32175,125,0,0,12182,180,19469,270
03-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,159,40272.29,785.84,36237.39,142,0,0,14875,228,20401,243
04-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,157,36596.38,1198.59,27364.14,119,0,0,23065,287,28448,223
05-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,148,37300.01,861.79,30136.95,119,0,0,27678,168,14462,200
06-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,126,32634.59,1143.91,26423.67,101,0,0,15209,292,27501,101
07-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,143,32470.95,1420.79,23900.26,106,0,0,25651,167,27745,115
08-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,160,35327.74,1387.01,20668.67,87,0,0,15138,201,24341,118
09-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,197,49062.54,1542.74,39867.36,163,0,0,16018,189,25276,204
10-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,173,41287.46,1570.14,36670.85,150,0,0,10401,175,13474,218
11-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,138,34329.49,621.35,29466.84,120,0,0,24824,264,21809,219
12-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,141,37467.8,1458.6,30170.03,109,0,0,21430,215,20655,215
13-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,155,33033.12,1732.44,27390.15,126,0,0,24240,149,28768,257
14-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,130,32923.05,1129.51,24550.08,91,0,0,14891,138,19800,191
15-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,153,39742.55,788.36,33393.69,129,0,0,12729,250,17776,295
16-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,223,52397.94,1345.04,35932.75,146,0,0,11096,153,16655,253
17-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,152,37620.82,943.18,33447.69,133,0,0,24497,227,11306,130
18-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,143,35964.9,897.19,27593.23,106,0,0,28541,234,26382,113
19-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,140,33584.61,784.45,31170.21,122,0,0,10222,250,15821,104
20-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,164,35134.24,668.8,26756.09,121,0,0,19182,119,14268,199
21-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,131,32139.42,1433.79,24306.14,95,0,0,11941,232,16060,205
22-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,126,31804.86,1113.15,26256.97,100,0,0,11907,142,27924,187
23-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,151,37525.15,307.2,34355.96,137,0,0,25219,227,10524,177
24-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,188,47366.27,883.48,42032.68,165,0,0,11518,270,21313,278
25-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,170,41456.23,1464.58,32033.06,135,0,0,27789,140,14670,239
26-01-2021,KOL011,New Empire - Esplanade,Kolkata,Wow! Momo,171,45980.05,620.39,40141.17,149,0,0,23930,268,15885,274
